,UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
350,351,40,Male,Vietnam,$55292.000,True,True,Driver,Ural,tiktok,183,8.0.0,4530,Comedy,18.0,8619.0.0,7,11.0.0,46.0,16:,Morning,8.0.0,2,Habit,Tablet,Android,9:15 AM,10.0.0,0.0.0,Athome,Wi-Fi,351
351,352,50,Male,Brazil,$94813.000,True,False,Students,Ural,instagram,226,12.0.0,5122,Entertainment,19.0,5821.0.0,3,11.0.0,35.0,93:,Evening,6.0.0,4,Habit,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,352
352,353,20,Other,Germany,$71631.000,True,True,Manager,Ural,instagram,273,8.0.0,1976,Jokes/Memes,3.0,2537.0.0,4,25.0.0,29.0,75:,Afternoon,5.0.0,5,Habit,Tablet,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,353
353,354,35,Female,Pakistan,$29885.000,False,False,Waiting staff,Ural,facebook,106,19.0.0,3217,Trends,9.0,6339.0.0,9,22.0.0,12.0,6:,Night,3.0.0,7,Habit,Computer,Android,8:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,354
354,355,42,Female,Japan,$79659.000,True,True,Teacher,Ural,tiktok,126,3.0.0,9582,Trends,4.0,8736.0.0,4,10.0.0,18.0,3:,Night,3.0.0,7,Boredom,Smartphone,iOS,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,355
355,356,59,Male,Philippines,$74306.000,True,False,Labor/worker,Ural,facebook,208,18.0.0,4516,Jokes/Memes,17.0,4919.0.0,3,26.0.0,44.0,14:,Night,3.0.0,7,Boredom,Smartphone,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,356
356,357,48,Female,Philippines,$86314.000,True,True,labor/worker,Ural,facebook,30,19.0.0,5693,Entertainment,17.0,7075.0.0,5,14.0.0,2.0,66:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,357
357,358,20,Other,Japan,$85087.000,True,False,waiting staff,Ural,instagram,209,19.0.0,9777,Pranks,23.0,3765.0.0,7,9.0.0,2.0,96:,Morning,8.0.0,2,Habit,Smartphone,iOS,9:15 AM,10.0.0,0.0.0,Athome,Mobile-Data,358
358,359,57,Male,Japan,$49165.000,False,True,labor/worker,Ural,instagram,257,15.0.0,4940,Trends,23.0,8850.0.0,5,20.0.0,17.0,95:,Night,3.0.0,7,Entertainment,Tablet,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,359
359,360,63,Male,India,$78929.000,True,False,Waiting staff,Ural,tiktok,285,6.0.0,5564,Jokes/Memes,2.0,7082.0.0,4,27.0.0,10.0,75:,Evening,6.0.0,4,Boredom,Computer,Android,3:45 PM,8.0.0,2.0.0,Atschool,Wi-Fi,360
360,361,41,Male,India,$87028.000,True,True,Students,Ural,instagram,273,16.0.0,2964,Jokes/Memes,9.0,2827.0.0,8,21.0.0,18.0,86:,Evening,6.0.0,4,Habit,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,361
361,362,49,Other,Brazil,$69812.000,True,True,Students,Ural,instagram,67,8.0.0,4530,Trends,9.0,2058.0.0,4,10.0.0,22.0,67:,Afternoon,5.0.0,5,Entertainment,Tablet,Windows,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,362
362,363,64,Male,United States,$70500.000,True,True,Cashier,Ural,tiktok,40,16.0.0,6787,Jokes/Memes,5.0,7749.0.0,2,22.0.0,19.0,31:,Evening,6.0.0,4,Procrastination,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,363
363,364,39,Female,Meico,$99151.000,True,True,Teacher,Rban,instagram,258,18.0.0,6201,Jokes/Memes,15.0,730.0.0,6,29.0.0,1.0,33:,Morning,8.0.0,2,Entertainment,Smartphone,iOS,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,364
364,365,40,Female,India,$78643.000,True,False,engineer,Rban,facebook,102,16.0.0,977,Trends,15.0,1832.0.0,2,9.0.0,24.0,88:,Evening,6.0.0,4,Boredom,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,365
365,366,19,Male,Pakistan,$64900.000,True,True,Cashier,Rban,tiktok,274,11.0.0,7346,Entertainment,3.0,8600.0.0,3,29.0.0,36.0,1:,Afternoon,5.0.0,5,Boredom,Smartphone,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,366
366,367,44,Male,Indonesia,$62946.000,True,False,students,Rban,instagram,280,7.0.0,46,Gming,19.0,6505.0.0,1,5.0.0,25.0,44:,Night,3.0.0,7,Procrastination,Tablet,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,367
367,368,59,Male,Philippines,$27851.000,False,True,Students,Ural,youtube,103,17.0.0,1194,Jokes/Memes,28.0,7170.0.0,5,8.0.0,36.0,15:,Night,3.0.0,7,Boredom,Smartphone,Windows,8:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,368
368,369,19,Female,Brazil,$36288.000,False,False,students,Rban,tiktok,163,17.0.0,4513,Jokes/Memes,3.0,4179.0.0,9,11.0.0,31.0,37:,Night,3.0.0,7,Habit,Smartphone,iOS,8:30 PM,5.0.0,5.0.0,Commuting,Mobile-Data,369
369,370,43,Male,Japan,$92692.000,True,True,labor/worker,Ural,tiktok,294,12.0.0,4944,Gming,6.0,6299.0.0,2,1.0.0,31.0,27:,Evening,6.0.0,4,Entertainment,Tablet,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,370
370,371,34,Male,India,$87580.000,True,False,driver,Ural,youtube,89,13.0.0,6283,Gming,4.0,7830.0.0,7,21.0.0,2.0,48:,Evening,6.0.0,4,Entertainment,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,371
371,372,57,Female,Germany,$27368.000,False,True,labor/worker,Ural,instagram,93,10.0.0,247,Life Hacks,24.0,4802.0.0,5,10.0.0,19.0,27:,Afternoon,5.0.0,5,Habit,Tablet,iOS,6:05 PM,7.0.0,3.0.0,Athome,Wi-Fi,372
372,373,50,Male,Brazil,$66403.000,True,False,Students,Rban,instagram,46,7.0.0,3220,Entertainment,13.0,6057.0.0,2,1.0.0,12.0,12:,Evening,6.0.0,4,Boredom,Computer,Android,3:45 PM,8.0.0,2.0.0,Commuting,Mobile-Data,373
373,374,26,Female,Meico,$29168.000,False,True,waiting staff,Rban,tiktok,241,14.0.0,8984,Pranks,27.0,6615.0.0,8,26.0.0,10.0,67:,Morning,8.0.0,2,Habit,Tablet,iOS,9:15 AM,10.0.0,0.0.0,Athome,Mobile-Data,374
374,375,60,Other,Vietnam,$69879.000,True,False,Teacher,Rban,tiktok,102,1.0.0,637,Gming,13.0,6762.0.0,6,22.0.0,31.0,30:,Night,3.0.0,7,Boredom,Smartphone,Android,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,375
375,376,56,Female,India,$79871.000,True,True,waiting staff,Ural,instagram,111,17.0.0,3776,Jokes/Memes,27.0,5543.0.0,4,7.0.0,45.0,96:,Morning,8.0.0,2,Entertainment,Smartphone,iOS,9:15 AM,10.0.0,0.0.0,Atwork,Wi-Fi,376
376,377,46,Other,United States,$52174.000,True,False,labor/worker,Ural,instagram,175,4.0.0,2422,Pranks,11.0,8325.0.0,4,28.0.0,22.0,87:,Afternoon,5.0.0,5,Entertainment,Smartphone,MacOS,6:05 PM,7.0.0,3.0.0,Atschool,Mobile-Data,377
377,378,59,Female,Pakistan,$26581.000,False,True,Students,Rban,facebook,168,5.0.0,9281,Pranks,5.0,4883.0.0,2,14.0.0,23.0,66:,Night,3.0.0,7,Habit,Tablet,Android,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,378
378,379,43,Female,Indonesia,$91853.000,True,False,driver,Ural,tiktok,23,7.0.0,4184,Jokes/Memes,1.0,7050.0.0,3,5.0.0,23.0,7:,Morning,8.0.0,2,Habit,Smartphone,Android,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,379
379,380,52,Other,Pakistan,$84046.000,True,True,Waiting staff,Rban,tiktok,234,10.0.0,713,Jokes/Memes,9.0,4959.0.0,7,17.0.0,15.0,34:,Afternoon,5.0.0,5,Habit,Tablet,Android,6:05 PM,7.0.0,3.0.0,Atschool,Mobile-Data,380
380,381,42,Male,Brazil,$69678.000,True,False,Students,Ural,youtube,82,17.0.0,5846,Gming,17.0,666.0.0,3,22.0.0,26.0,32:,Evening,6.0.0,4,Habit,Computer,iOS,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,381
381,382,41,Male,Philippines,$46649.000,False,True,Labor/worker,Rban,facebook,258,7.0.0,5324,Gming,22.0,276.0.0,5,26.0.0,3.0,39:,Evening,6.0.0,4,Entertainment,Tablet,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,382
382,383,30,Male,United States,$34567.000,False,True,Labor/worker,Ural,instagram,100,1.0.0,6033,Jokes/Memes,1.0,881.0.0,6,21.0.0,23.0,96:,Evening,6.0.0,4,Habit,Tablet,Android,3:45 PM,8.0.0,2.0.0,Atwork,Mobile-Data,383
383,384,24,Male,Meico,$81944.000,True,True,Students,Rban,facebook,225,7.0.0,3645,ASMR,3.0,2060.0.0,6,6.0.0,20.0,43:,Afternoon,5.0.0,5,Habit,Smartphone,MacOS,6:05 PM,7.0.0,3.0.0,Athome,Mobile-Data,384
384,385,53,Female,United States,$98002.000,True,True,students,Ural,instagram,99,11.0.0,7774,ASMR_,15.0,2082.0.0,4,16.0.0,45.0,43:,Afternoon,5.0.0,5,Entertainment,Tablet,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,385
385,386,62,Male,India,$48803.000,False,False,Students,Rban,instagram,38,9.0.0,2109,Trends,26.0,6702.0.0,6,11.0.0,40.0,78:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,3:45 PM,8.0.0,2.0.0,Atschool,Mobile-Data,386
386,387,37,Female,United States,$38230.000,False,True,Driver,Ural,facebook,229,12.0.0,3615,Life Hacks,21.0,9429.0.0,3,10.0.0,39.0,3:,Night,3.0.0,7,Habit,Smartphone,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,387
387,388,18,Male,India,$37862.000,False,False,Students,Ural,tiktok,224,3.0.0,9435,Entertainment,26.0,158.0.0,7,15.0.0,8.0,46:,Night,3.0.0,7,Boredom,Smartphone,Android,8:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,388
388,389,25,Male,Japan,$63355.000,True,True,Manager,Rban,instagram,230,4.0.0,6958,Gming,23.0,5229.0.0,7,7.0.0,18.0,32:,Night,3.0.0,7,Procrastination,Smartphone,Android,8:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,389
389,390,63,Male,Meico,$51259.000,True,False,Labor/worker,Ural,facebook,51,4.0.0,5280,ASMR,10.0,7956.0.0,4,23.0.0,41.0,43:,Night,3.0.0,7,Procrastination,Tablet,iOS,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,390
390,391,33,Male,India,$50795.000,True,True,labor/worker,Ural,youtube,144,13.0.0,4333,Life Hacks,8.0,7514.0.0,2,2.0.0,6.0,81:,Evening,6.0.0,4,Habit,Computer,Android,3:45 PM,8.0.0,2.0.0,Atwork,Mobile-Data,391
391,392,31,Female,Germany,$28770.000,False,False,labor/worker,Rban,facebook,51,19.0.0,3901,Pranks,12.0,7803.0.0,7,12.0.0,27.0,3:,Evening,6.0.0,4,Boredom,Tablet,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,392
392,393,29,Male,Indonesia,$31093.000,False,True,labor/worker,Rban,youtube,173,10.0.0,7940,Jokes/Memes,25.0,2526.0.0,3,19.0.0,36.0,74:,Night,3.0.0,7,Boredom,Smartphone,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,393
393,394,40,Male,Japan,$66571.000,True,False,students,Ural,instagram,292,5.0.0,6964,Vlogs,22.0,8302.0.0,1,12.0.0,15.0,63:,Evening,6.0.0,4,Boredom,Computer,iOS,3:45 PM,8.0.0,2.0.0,Commuting,Wi-Fi,394
394,395,32,Male,Brazil,$20193.000,False,True,Manager,Ural,facebook,67,7.0.0,4569,Jokes/Memes,15.0,7803.0.0,2,16.0.0,37.0,40:,Night,3.0.0,7,Habit,Computer,Android,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,395
395,396,45,Other,United States,$37569.000,False,False,driver,Rban,facebook,34,16.0.0,7839,Pranks,27.0,6574.0.0,9,6.0.0,5.0,18:,Evening,6.0.0,4,Boredom,Smartphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,396
396,397,51,Female,Philippines,$31190.000,False,True,Waiting staff,Ural,youtube,82,1.0.0,1846,Life Hacks,9.0,8733.0.0,8,3.0.0,39.0,67:,Night,3.0.0,7,Habit,Smartphone,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,397
397,398,19,Other,India,$82824.000,True,False,labor/worker,Ural,facebook,138,12.0.0,383,Entertainment,24.0,1138.0.0,6,2.0.0,9.0,62:,Night,3.0.0,7,Habit,Tablet,Android,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,398
398,399,49,Other,Vietnam,$62752.000,True,True,waiting staff,Ural,facebook,96,2.0.0,4113,Vlogs,25.0,7257.0.0,6,20.0.0,7.0,10:,Morning,8.0.0,2,Habit,Computer,iOS,9:15 AM,10.0.0,0.0.0,Athome,Wi-Fi,399
399,400,40,Male,India,$52327.000,True,False,labor/worker,Ural,instagram,162,7.0.0,7070,Gming,10.0,3283.0.0,1,5.0.0,41.0,52:,Morning,8.0.0,2,Habit,Tablet,Android,7:45 AM,10.0.0,0.0.0,Athome,Mobile-Data,400
400,401,39,Male,Vietnam,$62070.000,True,True,Students,Ural,facebook,191,11.0.0,3811,Vlogs,20.0,7762.0.0,2,11.0.0,20.0,73:,Afternoon,5.0.0,5,Procrastination,Computer,Windows,7:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,401
401,402,42,Female,United States,$60197.000,True,False,Driver,Ural,tiktok,134,13.0.0,1510,Life Hacks,9.0,7896.0.0,4,26.0.0,10.0,46:,Afternoon,5.0.0,5,Boredom,Smartphone,iOS,7:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,402
402,403,39,Female,Vietnam,$22261.000,False,True,students,Rban,youtube,76,2.0.0,7574,Gming,15.0,2419.0.0,3,25.0.0,26.0,55:,Afternoon,5.0.0,5,Boredom,Smartphone,iOS,7:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,403
403,404,39,Female,Germany,$46512.000,False,True,engineer,Ural,facebook,15,7.0.0,1579,Vlogs,23.0,1756.0.0,1,3.0.0,4.0,46:,Afternoon,5.0.0,5,Procrastination,Smartphone,iOS,7:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,404
404,405,59,Male,United States,$26716.000,False,True,students,Rban,youtube,134,15.0.0,880,Entertainment,21.0,2306.0.0,8,3.0.0,38.0,75:,Evening,6.0.0,4,Boredom,Tablet,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,405
405,406,23,Male,Meico,$48933.000,False,True,Engineer,Ural,youtube,62,11.0.0,2163,Pranks,21.0,7630.0.0,7,22.0.0,24.0,60:,Morning,8.0.0,2,Boredom,Tablet,Android,7:45 AM,10.0.0,0.0.0,Atschool,Mobile-Data,406
406,407,32,Female,Indonesia,$24378.000,False,False,Driver,Ural,youtube_,75,2.0.0,9765,Life Hacks,1.0,6263.0.0,4,5.0.0,14.0,97:,Evening,6.0.0,4,Procrastination,Tablet,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,407
407,408,60,Male,Meico,$60583.000,True,True,cashier,Ural,facebook,91,7.0.0,9841,Entertainment,2.0,9167.0.0,9,22.0.0,41.0,26:,Night,3.0.0,7,Habit,Computer,Android,11:30 PM,5.0.0,5.0.0,Atwork,Wi-Fi,408
408,409,54,Male,India,$49033.000,False,False,Driver,Ural,facebook,96,4.0.0,7715,Entertainment,26.0,5008.0.0,4,23.0.0,1.0,27:,Evening,6.0.0,4,Boredom,Smartphone,MacOS,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,409
409,410,50,Other,India,$44000.000,False,True,engineer,Rban,youtube,11,11.0.0,1360,Jokes/Memes,19.0,5247.0.0,1,11.0.0,17.0,38:,Night,3.0.0,7,Procrastination,Tablet,iOS,11:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,410
410,411,25,Male,Indonesia,$95868.000,True,False,Waiting staff,Ural,tiktok,213,2.0.0,4432,Jokes/Memes,14.0,8914.0.0,1,3.0.0,45.0,22:,Night,3.0.0,7,Habit,Computer,Android,11:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,411
411,412,61,Male,Vietnam,$62604.000,True,True,students,Rban,youtube,159,16.0.0,8149,Vlogs,8.0,2570.0.0,1,13.0.0,24.0,26:,Morning,8.0.0,2,Entertainment,Smartphone,iOS,7:45 AM,10.0.0,0.0.0,Athome,Mobile-Data,412
412,413,61,Male,Philippines,$88336.000,True,False,Waiting staff,Ural,tiktok,112,7.0.0,3961,Trends,6.0,5807.0.0,1,21.0.0,27.0,86:,Afternoon,5.0.0,5,Entertainment,Smartphone,Android,7:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,413
413,414,22,Female,Pakistan,$93869.000,True,True,students,Rban,youtube,33,13.0.0,3812,ASMR,12.0,7812.0.0,4,8.0.0,7.0,69:,Evening,6.0.0,4,Habit,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,414
414,415,56,Male,India,$25410.000,False,False,Waiting staff,Ural,instagram,221,5.0.0,4243,Gming,26.0,324.0.0,1,20.0.0,9.0,35:,Morning,8.0.0,2,Boredom,Tablet,Android,7:45 AM,10.0.0,0.0.0,Atschool,Mobile-Data,415
415,416,21,Female,Indonesia,$76044.000,True,True,Manager,Ural,youtube,74,17.0.0,4218,ASMR,27.0,7487.0.0,2,10.0.0,43.0,66:,Night,3.0.0,7,Boredom,Smartphone,Android,11:30 PM,5.0.0,5.0.0,Commuting,Mobile-Data,416
416,417,23,Female,Indonesia,$83315.000,True,False,Students,Rban,youtube,218,12.0.0,81,ASMR,29.0,9721.0.0,4,2.0.0,35.0,99:,Evening,6.0.0,4,Habit,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Atschool,Mobile-Data,417
417,418,62,Male,India,$91344.000,True,True,teacher,Ural,facebook,260,19.0.0,2733,Jokes/Memes,15.0,5645.0.0,7,4.0.0,12.0,73:,Afternoon,5.0.0,5,Boredom,Smartphone,iOS,7:25 PM,7.0.0,3.0.0,Commuting,Mobile-Data,418
418,419,49,Male,Brazil,$26796.000,False,False,Labor/worker,Rban,tiktok,126,7.0.0,7834,Life Hacks,14.0,1945.0.0,2,18.0.0,21.0,51:,Night,3.0.0,7,Habit,Smartphone,iOS,11:30 PM,5.0.0,5.0.0,Commuting,Wi-Fi,419
419,420,47,Male,Vietnam,$74245.000,True,True,students,Rban,instagram,125,6.0.0,2710,Vlogs,21.0,4486.0.0,8,19.0.0,3.0,18:,Morning,8.0.0,2,Habit,Smartphone,Android,7:45 AM,10.0.0,0.0.0,Atschool,Wi-Fi,420
420,421,64,Male,India,$63056.000,True,False,students,Rban,tiktok,246,8.0.0,2423,Entertainment,29.0,2430.0.0,7,4.0.0,15.0,43:,Evening,6.0.0,4,Boredom,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Atschool,Mobile-Data,421
421,422,52,Male,Indonesia,$37709.000,False,True,engineer,Ural,instagram,114,13.0.0,3642,Gming,1.0,3510.0.0,9,20.0.0,21.0,12:,Morning,8.0.0,2,Boredom,Tablet,Windows,7:45 AM,10.0.0,0.0.0,Commuting,Wi-Fi,422
422,423,57,Male,India,$78557.000,True,False,Waiting staff,Ural,youtube,268,5.0.0,668,Pranks,28.0,845.0.0,6,26.0.0,10.0,3:,Night,3.0.0,7,Entertainment,Tablet,iOS,11:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,423
423,424,33,Male,India,$37543.000,False,True,Waiting staff,Ural,facebook,55,2.0.0,2497,Jokes/Memes,11.0,567.0.0,4,9.0.0,33.0,82:,Evening,6.0.0,4,Procrastination,Smartphone,Windows,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,424
424,425,30,Male,India,$57418.000,True,True,Waiting staff,Ural,facebook,225,9.0.0,3500,Comedy,28.0,2179.0.0,6,16.0.0,46.0,7:,Evening,6.0.0,4,Habit,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,425
425,426,59,Female,Brazil,$36724.000,False,True,artist,Rban,tiktok,33,11.0.0,9637,Pranks,25.0,2019.0.0,4,26.0.0,6.0,97:,Night,3.0.0,7,Boredom,Smartphone,Android,11:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,426
426,427,47,Male,United States,$23828.000,False,True,waiting staff,Ural,facebook,44,6.0.0,9538,ASMR,3.0,3319.0.0,7,6.0.0,2.0,6:,Evening,6.0.0,4,Habit,Computer,Android,3:55 PM,8.0.0,2.0.0,Athome,Wi-Fi,427
427,428,36,Male,Meico,$37087.000,False,False,engineer,Ural,tiktok,33,7.0.0,8081,Trends,19.0,2320.0.0,9,25.0.0,29.0,82:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,3:55 PM,8.0.0,2.0.0,Commuting,Wi-Fi,428
428,429,34,Male,Indonesia,$32605.000,False,True,Teacher,Rban,tiktok,37,7.0.0,6824,Vlogs,18.0,1646.0.0,3,4.0.0,40.0,45:,Evening,6.0.0,4,Boredom,Computer,Android,3:55 PM,8.0.0,2.0.0,Atwork,Wi-Fi,429
429,430,36,Female,Vietnam,$51337.000,True,False,Artist,Ural,instagram,25,19.0.0,1190,Pranks,20.0,3909.0.0,3,9.0.0,33.0,86:,Evening,6.0.0,4,Habit,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,430
430,431,45,Male,Pakistan,$25482.000,False,True,labor/worker,Ural,tiktok,68,6.0.0,6605,Trends,28.0,8015.0.0,2,27.0.0,4.0,39:,Night,3.0.0,7,Boredom,Smartphone,Android,11:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,431
431,432,43,Female,United States,$85333.000,True,False,students,Ural,instagram,252,11.0.0,8651,Comedy,2.0,3420.0.0,1,13.0.0,4.0,51:,Evening,6.0.0,4,Boredom,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,432
432,433,54,Female,United States,$70952.000,True,True,waiting staff,Rban,facebook,216,11.0.0,9405,Gming,29.0,356.0.0,1,9.0.0,29.0,9:,Afternoon,5.0.0,5,Habit,Smartphone,MacOS,7:25 PM,7.0.0,3.0.0,Atwork,Wi-Fi,433
433,434,43,Male,Philippines,$25463.000,False,False,students,Ural,tiktok,280,7.0.0,9104,Comedy,25.0,7485.0.0,3,6.0.0,37.0,99:,Night,3.0.0,7,Entertainment,Tablet,Android,11:30 PM,5.0.0,5.0.0,Atwork,Wi-Fi,434
434,435,40,Other,Philippines,$90448.000,True,True,Engineer,Ural,tiktok,258,2.0.0,1026,Life Hacks,28.0,3081.0.0,7,21.0.0,20.0,23:,Evening,6.0.0,4,Habit,Smartphone,Android,3:55 PM,8.0.0,2.0.0,Athome,Wi-Fi,435
435,436,26,Other,Japan,$24648.000,False,False,Students,Ural,youtube,276,19.0.0,7786,Vlogs,26.0,2280.0.0,9,19.0.0,41.0,12:,Morning,8.0.0,2,Boredom,Tablet,Android,7:45 AM,10.0.0,0.0.0,Athome,Wi-Fi,436
436,437,29,Female,Brazil,$53623.000,True,True,Labor/worker,Rban,tiktok,202,4.0.0,72,Trends,7.0,4131.0.0,2,14.0.0,23.0,88:,Night,3.0.0,7,Boredom,Smartphone,MacOS,11:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,437
437,438,18,Female,Pakistan,$79156.000,True,False,students,Rban,tiktok,227,6.0.0,5547,Pranks,8.0,5123.0.0,7,21.0.0,45.0,62:,Afternoon,6.0.0,4,Entertainment,Tablet,Android,7:25 PM,8.0.0,2.0.0,Atschool,Wi-Fi,438
438,439,18,Male,Japan,$55634.000,True,True,Students,Ural,youtube,124,17.0.0,2686,ASMR,19.0,7422.0.0,1,15.0.0,18.0,73:,Evening,7.0.0,3,Habit,Smartphone,Windows,3:55 PM,9.0.0,1.0.0,Atwork,Mobile-Data,439
439,440,64,Male,Brazil,$64602.000,True,False,Cashier,Ural,youtube,77,5.0.0,9386,Jokes/Memes,22.0,2787.0.0,2,3.0.0,49.0,77:,Night,2.0.0,8,Entertainment,Smartphone,iOS,11:30 PM,4.0.0,6.0.0,Atschool,Wi-Fi,440
440,441,51,Female,Vietnam,$69334.000,True,True,cashier,Rban,facebook,84,7.0.0,7373,Entertainment,15.0,4209.0.0,6,5.0.0,25.0,40:,Night,2.0.0,8,Entertainment,Smartphone,MacOS,11:30 PM,4.0.0,6.0.0,Atwork,Mobile-Data,441
441,442,49,Male,India,$88648.000,True,False,Labor/worker,Ural,tiktok,112,9.0.0,1849,Vlogs,10.0,6540.0.0,5,21.0.0,1.0,54:,Evening,7.0.0,3,Boredom,Smartphone,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,442
442,443,42,Male,Vietnam,$42054.000,False,True,driver,Ural,facebook,187,1.0.0,2023,Pranks,22.0,9389.0.0,8,18.0.0,15.0,81:,Morning,9.0.0,1,Habit,Smartphone,Android,7:45 AM,10.0.0,0.0.0,Atwork,Mobile-Data,443
443,444,57,Male,Meico,$90028.000,True,False,Manager,Ural,facebook_,224,1.0.0,6339,Life Hacks,29.0,9470.0.0,2,14.0.0,34.0,7:,Evening,7.0.0,3,Boredom,Smartphone,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,444
444,445,62,Male,United States,$42207.000,False,True,Students,Ural,youtube,48,19.0.0,3742,Life Hacks,1.0,465.0.0,1,16.0.0,48.0,17:,Evening,7.0.0,3,Boredom,Tablet,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,445
445,446,18,Male,India,$41386.000,False,True,Waiting staff,Ural,instagram,268,6.0.0,1299,Life Hacks,6.0,1487.0.0,7,14.0.0,20.0,50:,Night,2.0.0,8,Entertainment,Smartphone,Android,11:30 PM,4.0.0,6.0.0,Atwork,Mobile-Data,446
446,447,33,Female,Philippines,$79518.000,True,True,labor/worker,Ural,facebook,213,18.0.0,4103,Gming,13.0,4942.0.0,6,9.0.0,37.0,24:,Morning,9.0.0,1,Entertainment,Smartphone,Android,7:45 AM,10.0.0,0.0.0,Athome,Wi-Fi,447
447,448,56,Male,Brazil,$72781.000,True,True,engineer,Ural,instagram,16,10.0.0,905,Vlogs,14.0,4597.0.0,8,15.0.0,27.0,2:,Evening,7.0.0,3,Boredom,Smartphone,Android,3:55 PM,9.0.0,1.0.0,Commuting,Mobile-Data,448
448,449,22,Male,Vietnam,$72780.000,True,False,Labor/worker,Rban,tiktok,58,11.0.0,3027,Trends,3.0,4536.0.0,8,7.0.0,22.0,99:,Night,2.0.0,8,Boredom,Tablet,MacOS,11:30 PM,4.0.0,6.0.0,Atschool,Mobile-Data,449
